time,count,user_count,distance_median,distance_mean,distance_max
Mon Sep 03 00:00:00 UTC 2012,343,She7i_AD=65_themayorpete=14_LyokoTravels=11_MSA_____=8_shar0nsparkLs=6_esynclairs=5_2Edit=5_Deiawuff=5_MaoOrtega1=5_CdeQuesada=5_crisnelsongo=4,0.909661221392349,2.24184873775113,10.9887805824522
Mon Sep 03 01:00:00 UTC 2012,303,She7i_AD=63_MaoOrtega1=15_shar0nsparkLs=10_ThunderySkye=10_bareaazq=10__jonasf_=9_themarcolorenzo=7_esynclairs=7_JeremyPari=7_yulechka54321=4_OlfisArgueta=4,0.4571092471275,1.02693068325035,4.1046148259214
Mon Sep 03 02:00:00 UTC 2012,151,M_Shehata1=14_majedalghamdi10=12_themayorpete=11_SexyOrlando69=9__jonasf_=7_bareaazq=5_aaronmfisher=4_tvshkkk=4_CengizSaraL34=4_altheabirazaq=3_OHyupthatsME=3,1.18824362848146,1.79167183072801,4.0490659724531
Mon Sep 03 03:00:00 UTC 2012,130,She7i_AD=21_bareaazq=6_YesiGalano=5_CandyShady=5_gailwester=5_Zackor86=4_BieeRAWRRAWR=4_MaiVivo=4_M_Shehata1=4_oBeY_jc15=3_ali_h4=3,2.26428580195923,2.53861118856271,5.48433341888397
Mon Sep 03 04:00:00 UTC 2012,222,She7i_AD=67_Bebechoou_=19_nodysamehegypt=16_katiilopez3=8_nobikorebella=8_DannaLogreira=7_Calcio_Dom=7_Mugiban=7_sh7ii=7_ah5551959=6_fajri_rchmn=5,0,0,0
Mon Sep 03 05:00:00 UTC 2012,135,Mugiban=12_aagonsh=12_Bebechoou_=10_bareaazq=7_bearbeardw=6_xLyeCandyx=5_EdsoonMedina=5_MariamMohamed39=4_machouruguayo22=4_MaiVivo=4_Ptro0l=4,18.6058259640142,18.6058259640142,18.6058259640142
Mon Sep 03 06:00:00 UTC 2012,274,katiilopez3=66_bearbeardw=13_MariamMohamed39=10_Sergi_Gil=10_FelipeAgudelo3=9_Bebechoou_=9_Amelinium=9__jonasf_=8_mariosandoval6=8_FloresVeronica1=7_EightBitHeart=5,2.94405262766772,9.56597004943826,33.4115609864172
Mon Sep 03 07:00:00 UTC 2012,428,saaa_aaa=50_katiilopez3=32_MalejaOlmos=30__jonasf_=25_BAD_dODOS=20_Sergi_Gil=15_laaufilter=11_M_Shehata1=10_gloriousmakeup=10_GabrielDomenic=9_Mugiban=8,0.170906612067182,0.324695589579813,0.90164982236298
Mon Sep 03 08:00:00 UTC 2012,538,MalejaOlmos=45_BAD_dODOS=40_Ddcjg=19_katiilopez3=15_Sergi_Gil=15_LabiaAndSex_=10_cngsgnc=9_AvrilLoubon=9_JaleesaLouise=9_MariamMohamed39=9__jonasf_=9,2.85789935253693,3.57457753835896,12.0656576021087
Mon Sep 03 09:00:00 UTC 2012,609,YoSoyUbaldo=31_katiilopez3=24_5StarSaditty=22_GabrielDomenic=21_MalejaOlmos=21_JaviSoto=18_Soy_Helado=18_GEOVANNAMAZZINI=14_FloresVeronica1=13_cngsgnc=12_Amelinium=11,0.344468041509418,1.55890061216361,8.18480585493285
