time,count,user_count,distance_median,distance_mean,distance_max
Wed Sep 05 21:00:00 UTC 2012,4,scheibo_=2_in2code_stefan=2,0,0,0
Wed Sep 05 22:00:00 UTC 2012,0,"",0,0,0
Wed Sep 05 23:00:00 UTC 2012,0,"",0,0,0
Thu Sep 06 00:00:00 UTC 2012,0,"",0,0,0
Thu Sep 06 01:00:00 UTC 2012,2,TefoBuhur=2,0,0,0
Thu Sep 06 02:00:00 UTC 2012,2,TefoBuhur=2,0,0,0
Thu Sep 06 03:00:00 UTC 2012,7,TefoBuhur=7,0,0,0
Thu Sep 06 04:00:00 UTC 2012,0,"",0,0,0
Thu Sep 06 05:00:00 UTC 2012,0,"",0,0,0
Thu Sep 06 06:00:00 UTC 2012,0,"",0,0,0
Thu Sep 06 07:00:00 UTC 2012,0,"",0,0,0
Thu Sep 06 08:00:00 UTC 2012,0,"",0,0,0
Thu Sep 06 09:00:00 UTC 2012,1,machead83=1,0,0,0
Thu Sep 06 10:00:00 UTC 2012,0,"",0,0,0
Thu Sep 06 11:00:00 UTC 2012,4,scheibo_=2_machead83=1_Map_Game=1,0,0,0
Thu Sep 06 12:00:00 UTC 2012,1,machead83=1,0,0,0
Thu Sep 06 13:00:00 UTC 2012,1,Hjiqerz=1,0,0,0
Thu Sep 06 14:00:00 UTC 2012,3,machead83=1_MoniDG=1_alipek=1,0,0,0
Thu Sep 06 15:00:00 UTC 2012,3,Veit07=2_isartina=1,0.894225375451996,0.894225375451996,0.894225375451996
Thu Sep 06 16:00:00 UTC 2012,1,pennybags_=1,0,0,0
Thu Sep 06 17:00:00 UTC 2012,0,"",0,0,0
Thu Sep 06 18:00:00 UTC 2012,1,Veit07=1,0,0,0
Thu Sep 06 19:00:00 UTC 2012,0,"",0,0,0
Thu Sep 06 20:00:00 UTC 2012,3,scheibo_=2_subarashi2=1,0.755638330921673,0.755638330921673,0.755638330921673
Thu Sep 06 21:00:00 UTC 2012,2,Hjiqerz=1_scheibo_=1,0,0,0
Thu Sep 06 22:00:00 UTC 2012,0,"",0,0,0
Thu Sep 06 23:00:00 UTC 2012,0,"",0,0,0
Fri Sep 07 00:00:00 UTC 2012,1,ceylo289=1,0,0,0
Fri Sep 07 01:00:00 UTC 2012,2,TefoBuhur=2,0,0,0
Fri Sep 07 02:00:00 UTC 2012,0,"",0,0,0
Fri Sep 07 03:00:00 UTC 2012,0,"",0,0,0
Fri Sep 07 04:00:00 UTC 2012,0,"",0,0,0
Fri Sep 07 05:00:00 UTC 2012,0,"",0,0,0
Fri Sep 07 06:00:00 UTC 2012,0,"",0,0,0
Fri Sep 07 07:00:00 UTC 2012,7,scheibo_=4_machead83=3,2.22654220818836,2.22654220818836,2.22654220818836
Fri Sep 07 08:00:00 UTC 2012,6,scheibo_=6,0,0,0
Fri Sep 07 09:00:00 UTC 2012,0,"",0,0,0
Fri Sep 07 10:00:00 UTC 2012,1,Jens_Nirschl=1,0,0,0
Fri Sep 07 11:00:00 UTC 2012,1,machead83=1,0,0,0
Fri Sep 07 12:00:00 UTC 2012,1,NetzwerkPilot=1,0,0,0
Fri Sep 07 13:00:00 UTC 2012,0,"",0,0,0
Fri Sep 07 14:00:00 UTC 2012,0,"",0,0,0
Fri Sep 07 15:00:00 UTC 2012,3,schuppsi=3,0,0,0
Fri Sep 07 16:00:00 UTC 2012,1,schuppsi=1,0,0,0
Fri Sep 07 17:00:00 UTC 2012,6,scheibo_=6,0,0,0
Fri Sep 07 18:00:00 UTC 2012,5,zeitiger=2_scheibo_=1_machead83=1_schuppsi=1,0,0,0
Fri Sep 07 19:00:00 UTC 2012,0,"",0,0,0
Fri Sep 07 20:00:00 UTC 2012,2,scheibo_=2,0,0,0
Fri Sep 07 21:00:00 UTC 2012,2,bitingDuke=1_scheibo_=1,0,0,0
Fri Sep 07 22:00:00 UTC 2012,0,"",0,0,0
Fri Sep 07 23:00:00 UTC 2012,0,"",0,0,0
Sat Sep 08 00:00:00 UTC 2012,0,"",0,0,0
Sat Sep 08 01:00:00 UTC 2012,0,"",0,0,0
Sat Sep 08 02:00:00 UTC 2012,0,"",0,0,0
Sat Sep 08 03:00:00 UTC 2012,0,"",0,0,0
Sat Sep 08 04:00:00 UTC 2012,0,"",0,0,0
Sat Sep 08 05:00:00 UTC 2012,0,"",0,0,0
Sat Sep 08 06:00:00 UTC 2012,4,scheibo_=4,0,0,0
Sat Sep 08 07:00:00 UTC 2012,2,scheibo_=1_in2code_de=1,0,0,0
Sat Sep 08 08:00:00 UTC 2012,2,SchmidChr=2,0,0,0
Sat Sep 08 09:00:00 UTC 2012,1,leslielovesblue=1,0,0,0
Sat Sep 08 10:00:00 UTC 2012,0,"",0,0,0
Sat Sep 08 11:00:00 UTC 2012,0,"",0,0,0
Sat Sep 08 12:00:00 UTC 2012,2,in2code_stefan=2,0,0,0
Sat Sep 08 13:00:00 UTC 2012,1,machead83=1,0,0,0
Sat Sep 08 14:00:00 UTC 2012,1,machead83=1,0,0,0
Sat Sep 08 15:00:00 UTC 2012,1,schiedi=1,0,0,0
Sat Sep 08 16:00:00 UTC 2012,0,"",0,0,0
Sat Sep 08 17:00:00 UTC 2012,1,zeitiger=1,0,0,0
Sat Sep 08 18:00:00 UTC 2012,0,"",0,0,0
Sat Sep 08 19:00:00 UTC 2012,1,zeitiger=1,0,0,0
Sat Sep 08 20:00:00 UTC 2012,0,"",0,0,0
Sat Sep 08 21:00:00 UTC 2012,0,"",0,0,0
Sat Sep 08 22:00:00 UTC 2012,2,scheibo_=2,0,0,0
Sat Sep 08 23:00:00 UTC 2012,0,"",0,0,0
Sun Sep 09 00:00:00 UTC 2012,0,"",0,0,0
Sun Sep 09 01:00:00 UTC 2012,2,JDoubleK=1_JovanDrago=1,0,0,0
Sun Sep 09 02:00:00 UTC 2012,3,MoniDG=3,0,0,0
Sun Sep 09 03:00:00 UTC 2012,1,JovanDrago=1,0,0,0
Sun Sep 09 04:00:00 UTC 2012,1,PradaBaby26=1,0,0,0
Sun Sep 09 05:00:00 UTC 2012,0,"",0,0,0
Sun Sep 09 06:00:00 UTC 2012,0,"",0,0,0
Sun Sep 09 07:00:00 UTC 2012,0,"",0,0,0
Sun Sep 09 08:00:00 UTC 2012,1,scheibo_=1,0,0,0
Sun Sep 09 09:00:00 UTC 2012,1,Kargbier=1,0,0,0
Sun Sep 09 10:00:00 UTC 2012,0,"",0,0,0
Sun Sep 09 11:00:00 UTC 2012,3,interior98=1_RWiltscheck=1_NetzwerkPilot=1,0,0,0
Sun Sep 09 12:00:00 UTC 2012,0,"",0,0,0
Sun Sep 09 13:00:00 UTC 2012,4,roxicipriano=3_NetzwerkPilot=1,0,0,0
Sun Sep 09 14:00:00 UTC 2012,4,machead83=2_Miss_Tomate=2,0,0,0
Sun Sep 09 15:00:00 UTC 2012,0,"",0,0,0
Sun Sep 09 16:00:00 UTC 2012,2,Kargbier=1_TouchBenny=1,0,0,0
Sun Sep 09 17:00:00 UTC 2012,1,scheibo_=1,0,0,0
Sun Sep 09 18:00:00 UTC 2012,0,"",0,0,0
Sun Sep 09 19:00:00 UTC 2012,0,"",0,0,0
Sun Sep 09 20:00:00 UTC 2012,2,MoniDG=2,0.503782830163219,0.503782830163219,0.503782830163219
Sun Sep 09 21:00:00 UTC 2012,0,"",0,0,0
Sun Sep 09 22:00:00 UTC 2012,0,"",0,0,0
Sun Sep 09 23:00:00 UTC 2012,1,SchmidChr=1,0,0,0
