time,count,user_count,distance_median,distance_mean,distance_max
Mon Sep 03 00:00:00 UTC 2012,135,jujo92=12_Keiny_Diaz=9_soniyata0=9_ma7mod_elsayed=9_RAF2attac=8_ntljk=4_dasmaddin=4_DerKrozinger=4_cuzzybru=4_herrschubert=4_Pnarimu=3,0.529588518906662,1.03150225430504,2.40608144251836
Mon Sep 03 01:00:00 UTC 2012,100,Keiny_Diaz=34_RAF2attac=14_viirus42=9_plaetzchen=6_jujo92=5_bosbos_M2=3_CosaConPelos=3_nocapesforcap=3_anitagfuchs=2_novheta=2_sam_gurlek=2,2.44133602806287,3.53584193178686,7.72540662603283
Mon Sep 03 02:00:00 UTC 2012,58,Keiny_Diaz=16_SaroonaAlSaleh=11_wehrend=5_ForeverLawless=5_CosaConPelos=4_viirus42=3_pairsonnalitesD=3_volkanozturkbjk=2_sam_gurlek=1_TheMilanista27=1_lucaslandau=1,3.96050248418709,3.96050248418709,6.14615480137163
Mon Sep 03 03:00:00 UTC 2012,27,viirus42=4_raikolee=3_Tigersangu=2_marialy_rivas=2_tahsinerdogan2=2_acid23=2_HardstyleCookie=2_CosaConPelos=1_wehrend=1_RAF2attac=1_TCBerlin=1,0.667686086662594,0.667686086662594,0.667686086662594
Mon Sep 03 04:00:00 UTC 2012,25,Keiny_Diaz=9_biaefabio2=6_raikolee=3_lstoll=2_AmbroosV=1_GotMyAddictions=1_TheMilanista27=1_CallAHandy=1_albertolempira=1,34.7724754180599,34.7724754180599,66.5260505306842
Mon Sep 03 05:00:00 UTC 2012,26,ROSEofRAMMSTEIN=5_Onkel_Jannek=4_rovin60=2_a_antonellis=2_Kroneverloren=2_Herthaner4ever=1__vielflieger_=1_pestoverde=1_RostamiAlireza=1_ReyLudi=1_AmbroosV=1,1.03297020731295,1.03297020731295,1.95594471202317
Mon Sep 03 06:00:00 UTC 2012,58,meteo_Berlin=6_pairsonnalitesD=5_v_magination=4_csarlestn=3_marialy_rivas=3_LilLOsh=3_BestInsecure=3_Vivi_Marschke=2_syde=2_arne030=2_tumma72=2,0.344123401620229,2.7185546651266,7.5257615375289
Mon Sep 03 07:00:00 UTC 2012,84,BerlinVerstehen=4_viertelnachvier=4_Jo_Hannes_Beere=4_sunn_bmixer=3_Wally44=3_Schuldensuehner=3__binaerpilot=2_LilLOsh=2_Bowpharm=2_ixeo=2_ercanzirh=2,1.1541948991052,3.40424126555422,11.657967569974
Mon Sep 03 08:00:00 UTC 2012,162,DdunguJames=11_Wally44=7_Schuldensuehner=6_Kai_xkln=5_heliantje=5__vielflieger_=4_pairsonnalitesD=4_pixelpeak=3_MalwaHelena=3_map=3_Culonainch=3,2.7423409874162,3.76913856474079,8.44335136075119
Mon Sep 03 09:00:00 UTC 2012,209,DdunguJames=21_DuresBaer=8_Obexlix=7_diablescat=6_HardstyleCookie=5_janole=4_DerAlbertStream=4_IDFWoman=4_Wally44=4_grisu226=4_hansundhund=3,1.74167442640114,3.31534608344496,12.0850996577916
Mon Sep 03 10:00:00 UTC 2012,240,IDFWoman=11_Wally44=10_diablescat=8_Neukoelln2Null=8_DerKrozinger=7_DdunguJames=6_cervus=5_jezdez=5_lawyerberlin=4_Obexlix=4_ptext=4,0.800158490936796,2.93374961022363,15.5207103393816
Mon Sep 03 11:00:00 UTC 2012,191,map=11_ZaibKhan1992=8_MalwaHelena=8_IDFWoman=8_Obexlix=7_Autofocus=5_Kroneverloren=5_lordhelmchen_=4_blackibiza=4_Ruecambon74=4_ruhepuls=3,0.89460015618208,4.81864801502777,29.3561974105523
Mon Sep 03 12:00:00 UTC 2012,183,jujo92=18_trendlupe=6_IDFWoman=6_Ruecambon74=5_ptext=5_DerKrozinger=4_MaxBerlin=3_bosbos_M2=3_iam_timm=3_Neukoelln2Null=3_RaikWeber=3,1.80782838079853,2.91436784645362,9.45822017028879
Mon Sep 03 13:00:00 UTC 2012,184,meteo_Berlin=9_janole=6_Jo_Hannes_Beere=5_diablescat=4_MalwaHelena=4_bosbos_M2=4_WovenBob=4_tapedtown=4_DerKrozinger=3_majijio=3_caschy=3,0.521968485405852,0.819101898178101,2.61016780858393
Mon Sep 03 14:00:00 UTC 2012,167,DerKrozinger=7_piezzo=5_die_krabbe=4_nocapesforcap=4_caschy=3_madvertise=3_duggi=3_volkanozturkbjk=3_ptext=3_janole=3_Autofocus=3,0.783131542925326,1.97802595076622,10.1594803975583
Mon Sep 03 15:00:00 UTC 2012,179,Autofocus=6_trendlupe=6_rgoldmann=6_DerKrozinger=5_IDFWoman=5_qmatteoq=5_duggi=4_LilLOsh=4_MalwaHelena=3_KireixKitsune=3_carricasmiguel=3,2.14284339505927,2.11586141793242,5.61711725792986
Mon Sep 03 16:00:00 UTC 2012,195,renehennig=9_duggi=8_ruhepuls=7_TomiilBambino=7_DerKrozinger=7_MrPelz=5_ptext=5_IDFWoman=5_ingwerbaer=4_heliantje=4_1mehr=3,1.68170461405706,3.15932597888934,12.865363717323
Mon Sep 03 17:00:00 UTC 2012,201,IDFWoman=10_pairsonnalitesD=7_KatzeCosmo=7_KireixKitsune=7_ntljk=7_ingwerbaer=6_TomiilBambino=6_DerKrozinger=5_PottblogLive=4_343max=4_ptext=4,3.30972305201442,6.52799585892887,27.3842910096837
Mon Sep 03 18:00:00 UTC 2012,223,proKMUBerlin=11_pairsonnalitesD=6_IDFWoman=6_ibrahimdurhat=6_KatzeCosmo=5_trendlupe=5_LyricBrain=5_DerKrozinger=4_Salime_Cl=4_Herthaner4ever=4_Onkel_Jannek=4,1.94777328504214,2.82486141922098,9.61767980889838
