lat,long,size,languages,user_top10,words_top5,sentiment_average,sentiment_median
37.4205877723785,-122.221198445687,1,en=1,dmackdaddy=1,call=1 sm=1 became=1 box=1,0.0,0
37.4205877723785,-122.215542245841,10,en=9 de=1,tristanwalker=1 valeriefidan=1 zenbellysf=1 rekatz=1 zakholdsworth=1 khris=1 PE3Kauffman=1 ellzales=1 mktgstella=1 TheSteve0=1,horowitz=5 andreessen=5 sand=2 fuel=2 spa=2,2.75,4.5
37.4205877723785,-122.209886046076,5,en=5,hirson=1 davin_ong=1 hagope=1 mktgstella=1 slk1=1,madera=3 happy=2 wife=2 menlo=2 excellent=1,5.5,5.5
37.4205877723785,-122.204229846433,1,en=1,AlanToGo=1,sucked=1 beer=1 always=1 marrow=1 recover=1,4.0,4
37.4205877723785,-122.198573646953,0,"","","",0.0,0
37.4205877723785,-122.192917447676,1,en=1,I_KeepsItG=1,oh=1 that's=1 forreal=1,0.0,0
37.4205877723785,-122.187261248644,0,"","","",0.0,0
37.4205877723785,-122.181605049896,0,"","","",0.0,0
37.4205877723785,-122.175948851474,0,"","","",0.0,0
37.4205877723785,-122.170292653418,4,en=3 nb=1,tmj_SFO_prod=2 tmj_sfo_itdb=1 tmj_sfo_adv=1,paloalto=4 tweetmyjobs=4 job=4 jobs=4 product=3,6.0,6
37.4205877723785,-122.164636455769,5,en=2 ru=1,jcandyyy=1 DevanshiDPatel=1 pzryumov=1 Alix520=1 hanpete=1,campus=1 already=1 beta=1 ΠΒΦ=1 ΚΑΘ=1,0.5,0.5
37.4205877723785,-122.158980258568,5,en=3 sv=1 it=1,albi_zs=2 meglawrence=2 imkevinxu=1,stanford=2 professorville=2 sera=1 bad=1 working=1,3.0,3
37.4205877723785,-122.153324061855,4,it=2 en=1,albi_zs=2 yatown_popular=2,collegeterrace=2 most=2 neighbors=2 read=2 paloalto=2,-9.0,-9
37.4205877723785,-122.147667865671,14,en=12 es=1,Th3ory_=5 albi_zs=2 RachShredGnar=2 ZoMrsBanks=2 twistertruck=1 _dlev=1 hahaitsmicayla=1,facebook=3 del=2 sept=2 lazy=1 weekend=1,3.0,6
37.4205877723785,-122.142011670057,8,en=5 tr=1,davidrdesign=1 CaliCutie86=1 speedypanini=1 Maria_Mercedes_=1 Sitebase=1 vicentesaucedo=1 kevinrose=1 _andrewlee=1,palo=3 alto=3 labs=2 nest=2 class=1,3.5,3.5
37.4205877723785,-122.136355475053,12,en=6 ru=5 ro=1,mastersobg=5 dmackdaddy=2 rroyse00=1 aerin_lim=1 ahowe008=1 somedamnthing=1 vicentesaucedo=1,не=3 always=2 это=2 crossfit=2 amity=2,1.66666666666667,2
37.4205877723785,-122.130699280701,6,en=6,cwodtke=2 YayAreaSheik=2 mynameissam34=1 finagina2004=1,palo=2 alto=2 donate=1 africa=1 padrons=1,-0.5,-0.5
37.4205877723785,-122.12504308704,251,ru=194 en=10 bg=2 uk=1,mastersobg=243 techmatchmaker=2 milani_lewis=2 judysaund=1 EmilyNelson1000=1 aliciac=1 DouglasWRay=1,не=46 на=25 что=19 как=15 ну=13,1.83333333333333,3.5
