longitude,latitude,fsq_venueName,fsq_venueCount
-0.14995588,51.50536241,Whisky Mist,1
-0.18140316,51.54810978,Virgin Active Swiss Cottage,2
-0.147692,51.45210108,Marks & Spencer Simply Food,4
-0.13106346,51.51441805,foursquare London,1
-0.51311813,51.40379781,X:\No Way Out,1
-0.12603731,51.51597955,Shaftesbury Theatre,1
-0.11465152,51.52359451,ITV Network Centre,1
-0.48450351,51.547109,Fassnidge Park,1
-0.30082078,51.4112971,Rush Salon,1
-0.10106564,51.5232572,The Slaughtered Lamb,1
-0.0498,51.503647,EurAsia Strategies,1
0.055299,51.647419,The Last Post (Wetherspoon),1
-0.09674379,51.57124673,Finsbury Park Nurseries,1
0.06270062,51.54321679,East Ham Depot and Carriage Sidings,2
-0.19084185,51.35952207,Sutton Railway Station (SUO),1
-0.311355,51.392008,The Lamb,3
0.01806736,51.50792111,Emirates Royal Docks (North Terminal),3
-0.13529062,51.50719323,St James Square,1
0.01829543,51.5077611,Olympics 2012 Cable Car,3
-0.13536498,51.57277601,La BatTaverna,1
-0.09805851,51.50443671,Peerius Ltd.,1
-0.13348818,51.51069227,Cineworld Shaftesbury Avenue,4
-0.13261269,51.51025428,TGI Friday's,8
-0.40957486,51.44794335,Feltham Railway Station (FEL),4
-0.12543216,51.50718331,Common Wealth Club,2
-0.30045033,51.41162732,Kingston Upon Thames,6
0.03304922,51.46038996,Kidbrooke Interchange,6
0.01782484,51.43362525,Grove Park Shed,3
-0.09085178,51.45103841,Herne Hill Velodrome,1
-0.07482796,51.39747333,Cafe Basmaccino,1
-0.09961873,51.50753917,Edvard Munch @Tate Modern,3
-0.13166428,51.51363018,Koya,3
0.00198654,51.54190366,Lloyds TSB,2
-0.4863174,51.47182699,Customs,2
-0.19212844,51.50023041,High Street Kensington Station Bus Stop,2
-0.08465607,51.52631971,The Horns,1
-0.08694112,51.50556382,London Bridge Underground Station,4
-0.01871136,51.5042095,Citigroup Centre,1
-0.13619184,51.51338981,Hearst Magazines UK,1
0.09922882,51.35221725,Mawlabaux's,1
-0.11648915,51.50704277,Southbank Skate Park,3
-0.11560321,51.50624498,Hayward Gallery,2
-0.12496897,51.50097779,Westminster Station,7
-0.103133,51.633709,Dental Practice On The Green,1
-0.204989,51.420499,O2,3
-0.05128018,51.51179912,Shadwell Station,1
-0.17498947,51.54251251,Odeon Swiss Cottage,1
0.194664,51.26593618,Sevenoaks School,1
-0.139475,51.513906,Orange,1
-0.133242,51.527893,Camden Food Co,1
-0.153228,51.514115,Daylesford at Selfridge's Rooftop,1
-0.13179302,51.51297585,Old Compton Street,2
-0.129468,51.507378,Vista At The Trafalgar,1
-0.08273882,51.61728636,Gladys Aylward School,1
-0.1416374,51.535081,Sheephaven Bay,1
-0.307782,51.406951,The Kingston Mill,1
-0.140986,51.497135,La Tasca,1
-0.47806621,51.54645181,Uxbridge Underground Station,5
0.05753875,51.43102274,Nisa Local,1
-0.103817,51.515656,Mynewsdesk UK,2
-0.48846245,51.47266928,BA Galleries Lounge North,4
-0.21376833,51.46014847,Virgin Active Health Clubs,6
-0.172058,51.470478,Costa's Barbers,1
-0.221708,51.508549,Westfield Carpark,1
-0.20871525,51.53283002,Bakerloo Line,1
-0.09526402,51.50545196,Novotel,8
-0.12684703,51.5095905,Notes Music & Coffee,1
-0.19358039,51.49179162,Earls Court Underground Station,3
-0.21590836,51.42444646,The Lawn Bakery,1
-0.29899937,51.53199825,River Island HQ,3
0.03774331,51.53912976,Dorset road,2
-0.08494846,51.51476933,White & Case LLP,1
-0.21794122,51.44481277,Vol.19 No.6,1
-0.2399826,51.59857399,RAF Museum London,1
-0.143753,51.509082,Hong Kong Economic And Trade Office,2
-0.0748984,51.568747,Hillside Nursery,1
-0.1287153,51.52587894,BMA House,1
-0.17022591,51.48860751,Casa Da Vovó,3
-0.13487643,51.4997573,Ministry of Justice,2
-0.334397,51.554301,TheRabidWolverine95'nesting/training Grounds,1
-0.07474418,51.51984787,MWNails,2
-0.135763,51.462679,Infernos,1
-0.30388853,51.4102077,Marks and Spencer,2
-0.19041538,51.53023918,Paddington Recreation Ground,4
-0.10136,51.49483,University Of The Arts,1
0.009689,51.528908,Kings Cross Steelers RFC,1
-0.07783057,51.52587817,The Shoreditch,2
-0.10863763,51.53368873,Modern Touch,1
0.113318,51.412959,PFDriving,1
-0.0715715,51.52443425,Brick Lane Beigel Bake,2
0.032407,51.543424,Amitas,1
-0.06610564,51.53040334,Ion Square Gardens,3
0.05825617,51.45076385,Rising Sun,1
-0.27500961,51.52783072,Hindu Forum Britain,2
0.00506401,51.50128967,Ravensbourne College,1
-0.24929523,51.61298014,Mill Hill Broadway Railway Station (MIL),1
-0.370145,51.45662944,The Cummings Household,1
-0.15747786,51.39272577,Mitcham Junction Railway Station (MIJ),1
-0.13376713,51.51165379,Gelupo,1
-0.183327,51.41307,Katavento,1
-0.20472765,51.42146321,Centre Court Shopping Centre,1
0.028478,51.681476,Marriott Hotel Waltham Abbey,1
-0.06152745,51.50432283,John Orwell Sports Centre,8
-0.05284404,51.53076705,Rogers Estate,8
-0.29525256,51.60466081,Stanmore Delivery Office,2
-0.11781184,51.54850042,Fighting Fit Fencing,1
-0.09207386,51.52119036,Lloyds Banking Group,1
-0.00589311,51.64654909,Teddy Sherringham's Place,1
-0.22579908,51.49320109,Lyric Hammersmith,1
0.21625042,51.56293212,JJ Moon's (Wetherspoon),1
-0.18796921,51.44237249,Earlsfield Railway Station (EAD),1
-0.13376713,51.51213454,The Yard,5
-0.44559112,51.64773061,The Fox,3
-0.01843076,51.50455325,Mexican Street Kitchen,2
-0.18557131,51.61785334,Woodside Park Underground Station,2
-0.102034,51.49481,LCC SU Bar (Darkroom),1
-0.10437012,51.50964392,Blackfriars Bridge,7
-0.02935064,51.53077526,Mccullum Road,1
-0.23861016,51.47287407,Barnes Green,1
-0.39928334,51.51511163,Hillingdon Cycle Track Minet Park,1
-0.14162064,51.51135332,The Burlington Arms,1
-0.48175375,51.47267454,Gate B32,1
-0.12832761,51.50872243,National Gallery,9
-0.11056983,51.51810447,De Vere Venues,1
-0.206106,51.489339,Best Mangal,1
-0.091957,51.375989,Creative Benefit Solutions,2
-0.08340597,51.46033773,1 Buxted Road,1
-0.085102,51.513949,Merchant Taylor's Hall,1
-0.18319998,51.49080202,The Drayton Arms,1
-0.02081394,51.59128255,Lloyd Park,1
-0.17811713,51.4019226,The Garden,2
-0.13157884,51.5204666,College of Law,2
-0.27921912,51.56332407,Wembley Park London Overground Station,1
-0.21234512,51.38512011,TfL Bus 93,2
-0.17939687,51.51941865,The Union Bar,1
-0.12336016,51.51950544,Central London Shodokan Aikido Club,1
-0.29045105,51.49720215,Gunnersbury Park,2
-0.1006794,51.39885758,Thornton Heath Railway Station (TTH),1
-0.139081,51.508088,Piccadilly Arcade,1
-0.10236639,51.50731763,Sampson House (IBM),1
0.05281359,51.45564888,On The 10:47 Eltham To Sludge Green Via Bexleyheath,2
0.00878743,51.50209207,North Greenwich Pier,1
-0.12960434,51.51322289,Palace Theatre,2
-0.01315355,51.53859479,ArcelorMittal Orbit,21
-0.13308223,51.515047,The Toucan,1
-0.15024662,51.50350694,InterContinental,1
-0.17134145,51.51366375,The Victoria,3
-0.143075,51.59064,Muswell Hill,4
-0.03976631,51.52545052,Queen Mary Students' Union (QMSU),1
-0.480039,51.371687,Cochlear Europe Ltd,1
-0.13730944,51.52408334,Tesco Express,20
-0.09926686,51.65095406,Enfield Golf Club,3
-0.12363374,51.57898309,Spiazzo,1
-0.12290955,51.47216138,Stockwell Underground Station,1
0.1824511,51.57408246,Romford Cafe,4
-0.02249395,51.50717012,levante,1
-0.011424,51.478368,Alpha Meridian College,2
-0.14333829,51.52135507,Villandry,1
-0.10346793,51.52168274,Euro RSCG People,1
-0.08548737,51.52270313,Google Campus,16
-0.05612359,51.5340696,Bistrotheque,1
0.190415,51.464736,Slade Green Loop,2
-0.13116002,51.51052534,M&M's World,14
0.01046236,51.40774551,bromley magistrates court,1
-0.1255703,51.42201182,Streatham Common,2
-0.17698288,51.49880514,Imperial College,3
-0.43681383,51.51009131,Canon Europe Ltd.,1
-0.45243734,51.48663622,DoubleTree by Hilton Hotel,10
-0.45928,51.4658,Airplane,1
-0.07402897,51.56013079,Stoke Newington High Street,2
-0.073995,51.503654,Teapod,1
-0.25279284,51.49274018,Budsara Thai Bistro,1
-0.151541,51.518475,Paul,10
-0.13402462,51.50999783,Piccadilly Circus Underground Station,4
-0.151433,51.442845,Balham Railway Station (BAL),1
-0.13536498,51.57277601,✨Princess Palace✨,6
-0.058869,51.525881,Paul's Pad,1
-0.01785263,51.50473294,Canada Square Park,1
-0.27738218,51.60826406,Edgware,1
-0.45790672,51.47170693,London Heathrow Airport (LHR),205
0.09771824,51.59474846,Fairlop Waters Country Park,1
-0.24000674,51.49024683,The Old Ship W6,1
-0.12718201,51.50751495,Plataform 9 3/4,1
-0.108883,51.521474,Source (Recruitment),1
0.03952926,51.50313667,North Woolwich Roundabout,2
-0.15295029,51.51407182,Arabian Oud,1
-0.14016923,51.50859289,Burlington Arcade,6
-0.12859891,51.489344,Morpeth Arms,1
-0.18750648,51.51034857,Hilton,4
0.0539184,51.44997631,Raymonds pie & mash,1
-0.01648486,51.46876966,Elverson Road DLR Station,1
-0.16020298,51.50225807,Dinner by Heston,2
-0.14350086,51.51127345,Miu Miu,1
-0.08112502,51.51984395,Piccolino,2
-0.08764463,51.51833485,VCE London Office,1
-0.164323,51.55029338,La forchetta,1
-0.207208,51.506803,Maison Blanc,1
-0.42176248,51.57054986,The Barn Hotel,2
-0.02580139,51.49852356,Barkantine Clinic,1
-0.42322095,51.53433452,Knights Gardens,2
-0.51154017,51.40256573,Saw - The Ride,1
-0.48642324,51.47079737,British Airways Concorde Lounge,1
-0.207389,51.515023,XL Recordings,1
0.004548,51.502371,Thai Silk,1
-0.08750439,51.52399149,Bus Stop N - Old Street Station,1
-0.48060227,51.54578463,St Margarets Church,1
-0.40691813,51.49553854,Western International Market,1
-0.10904789,51.51919167,The Argyle,2
-0.015731,51.53955,Paralympics - Olympic Stadium London 2012,2
-0.4232407,51.4721139,British Airways TBC,1
-0.15084743,51.51473853,Chanel,3
-0.13072847,51.51367977,Jersey Boys,1
-0.01866454,51.54577949,Britannia row - Picnic Benches,2
-0.37660857,51.67593691,Munden,1
-0.15653265,51.49956456,The Pantechnicon,1
-0.10845,51.526234,Santore,1
-0.15553008,51.51775156,Royal China,2
-0.13813729,51.51367645,Marshall Street Leisure Centre,3
-0.198001,51.548156,Home O' Fun,1
-0.18779755,51.64659891,Odeon Barnet,1
0.258369,51.359516,Brands Hatch Pits,1
-0.11916108,51.55745109,Big Red,2
-0.08712888,51.50522992,London Bridge Bus Station,1
-0.15793283,51.52253303,Rare Steakhouse&restaurant,1
-0.13713598,51.51742248,Long Bar at Sanderson,1
-0.13011107,51.51306468,Viet Pho,1
-0.05216764,51.495854,Seven Islands Leisure Centre,3
-0.11350108,51.50341187,Sports Bar & Grill Waterloo,1
-0.43849345,51.4944689,William Byrd Swimming pool,1
-0.1381,51.46150053,Metro Garden Restaurant & Bar,1
-0.12947559,51.51029163,Yates's,1
0.21612257,51.44494909,Ossie's Cafe,1
-0.34450805,51.44646344,Gregs office,1
-0.09091,51.51067,London 2012 Paralympics Powerlifting ExCel Centre,1
-0.14000312,51.52101038,University Of Westminster,1
-0.12690067,51.51236156,SUDA Siamese Rice Bar,1
-0.140819,51.53688,Camden Job Center,1
-0.35528358,51.64832592,Shake'n'shake,1
-0.008454,51.543806,Jo Malone,1
-0.20213122,51.49396717,Warren House,2
-0.01720905,51.50770075,Poplar DLR Station,3
-0.15597582,51.51427116,Premier Mostyn Hotel (Best Western),9
-0.03546953,51.52491268,Green Bridge,1
-0.224362,51.505142,Defectors Weld,1
-0.14960289,51.36007142,The Whispering Moon (Wetherspoon),2
-0.3266084,51.48687244,BSkyB Gym,1
-0.06631624,51.50521169,Heathrow Airport London,1
-0.141119,51.50168,Changing of the Guard,2
-0.39053676,51.55943714,Hillingdon L&D Centre,1
-0.12486488,51.44507575,The Crown & Sceptre (Wetherspoon),1
-0.16844273,51.42787213,J.J. Moon's (Wetherspoon),2
-0.074717,51.513809,Still & Star,1
-0.19914865,51.496922,The Scarsdale Tavern,1
-0.151727,51.543495,Joe's,3
-0.14649018,51.44661801,Cambray Rd.,1
-0.14226437,51.51312274,Goodman Steak House Restaurant,2
-0.08026242,51.51147351,St Olave Parish Hall,1
-0.17585024,51.63283293,Haven Bistro And Bar,1
-0.05537569,51.5448076,Hackney Picturehouse,6
-0.101588,51.520396,7thingsmedia,2
-0.07398605,51.56218511,The Three Crowns,1
-0.12957215,51.46483963,Clapham North Underground Station,1
-0.124708,51.526702,Chilli Cool,1
-0.10271,51.519427,Top Floor Smiths of Smithfield,2
-0.07249475,51.52106426,Rough Trade East,3
-0.16839981,51.56351904,Hampstead Heath,3
-0.089899,51.5050568,De Gustibus,1
-0.11800813,51.3747217,Purley Way Centre,1
0.02400272,51.54932756,Forest Gate Railway Station (FOG),2
-0.09417772,51.56809412,Manor House,1
-0.14115393,51.50745367,The Wolseley,2
-0.20383095,51.51430062,The Hummingbird Bakery,3
-0.1081882,51.59418322,Wood Green Shopping City,3
-0.13710589,51.5175998,Sanderson Hotel,2
-0.13142915,51.37989132,Superdrug Head Office,1
-0.10537326,51.2916152,The Arc,1
-0.12179375,51.50080881,Westminster Bridge,6
-0.082588,51.517938,The Serra Sculpture Outside UBS That Smells Of Wee,1
-0.00967736,51.48167283,Greenwich,8
-0.12960434,51.51026492,Global Radio,1
-0.16705864,51.5201219,Edgware Road Platform 2,1
-0.13938121,51.51094952,The Living Room,1
-0.141824,51.496869,Costa Coffee (Cardinal Place),1
-0.13177494,51.51270349,Nam,1
-0.16377106,51.49972924,Richoux Tea Room,1
-0.21429184,51.57859906,North Circular Road,2
-0.15622476,51.51914127,Canteen,3
-0.46872139,51.63781035,Za Za,1
0.038607,51.273533,Hot Food Co,1
-0.32322949,51.47777858,Home sweet home,3
-0.15307367,51.46604274,Elephant on the Hill,2
-0.1516141,51.51890099,Providores & Tapa Room,2
-0.19250751,51.5484367,West Hampstead Thameslink Railway Station (WHP),2
-0.1549775,51.50962128,"Grosvenor House, A JW Marriott Hotel",1
-0.45769215,51.36173283,Weybridge Railway Station (WYB),7
0.0529472,51.45087992,Eltham Bakery,2
-0.1184998,51.5103097,Me London,1
-0.17891464,51.46926099,Hotel Verta,1
-0.10256767,51.51400409,Ye Olde London,2
-0.15285289,51.35883422,Wallington Town Centre,1
-0.1322329,51.5112565,C&R Café Restaurant | 馬夾一哥,1
0.06669044,51.65530589,Plume Of Feathers,1
-0.11715998,51.4630858,Ferndale Community Sports Centre,1
-0.150572,51.516655,Cocoro,1
0.00585105,51.44670914,Jimbo's,1
-0.1013742,51.49473545,LCC,1
-0.13361957,51.51423112,Soho Hotel Screening Rooms,1
-0.319521,51.511173,Bagel & Shake,1
-0.128694,51.513575,Angels Fancy Dress,1
-0.28930094,51.56563794,English Base Preston Manor,2
-0.04535079,51.4059289,Beckenham Recycling Centre,1
-0.007075,51.542544,Tossed,3
0.00824096,51.51401596,Canning Town Underground Station,3
-0.11733097,51.52590713,Eastman Dental Hospital,1
-0.14732301,51.50908468,Coach & Horses - Shepherd Neame,2
-0.151247,51.514085,Ponti's Italian Kitchen,1
-0.0604,51.6505,Cineworld Enfield,3
-0.1824894,51.4944153,Burger King,14
-0.14149189,51.5144314,Apple Store,40
-0.36682909,51.36844459,Cote,1
-0.108919,51.516217,Grapolo Restaurant & Bar,1
-0.18734,51.513241,Halal Restaurant,1
-0.11320981,51.46986538,Daniel Motors,1
-0.46364,51.469668,VS601 to Johannesburg JNB,1
-0.30699492,51.45995002,Quality Fish Restuarant,1
-0.19146905,51.49704872,Kensington Green,1
-0.0820958,51.50628064,HMS Belfast,1
-0.11886726,51.5223627,The Perseverance,2
-0.288477,51.485345,The Rose & Crown,1
-0.10035753,51.37583896,Whitgift Centre,2
-0.08497238,51.51328298,Counting House,2
-0.1368671,51.514311,Lucky Voice,1
-0.13789553,51.50781006,The Cavendish,1
-0.40857887,51.48328036,The Parkway (Stop CK),4
-0.0139904,51.54668199,The Acer Journey,2
-0.13374054,51.51312733,Banana Tree,3
-0.12338161,51.53077313,London King's Cross Railway Station (KGX),57
-0.06688356,51.51045189,Wilton's Music Hall,1
-0.10524988,51.53373645,The York,2
-0.20655155,51.42016526,Square Enix,1
-0.08039178,51.52644639,Bar Music Hall,1
-0.06336602,51.52633874,Muscleworks,3
-0.07326722,51.65119891,MC Square Marketing Solutions,2
-0.13573135,51.49856863,Sohot Bikram Yoga Victoria,3
-0.073036,51.328199,Atwood School,1
-0.08995056,51.50605132,Southwark Cathedral,1
-0.13508775,51.51029739,Jewel Piccadilly,1
0.02758543,51.45333954,Sutcliffe Park Athletics Track,1
-0.1023531,51.4533116,Herne Hill Railway Station (HNH),1
-0.12158591,51.51746749,Princess Louise,1
0.03942277,51.27063292,Clacket Lane,2
-0.15713095,51.49221952,Sloane Square,3
-0.19395699,51.5085621,Mall Tavern,1
-0.07843679,51.51699632,Cinnamon Kitchen,1
-0.172069,51.486196,Made in Italy,1
-0.08709245,51.52896247,Hi Mum! Said Dad.,1
-0.48069477,51.46956832,Gate B43,1
-0.08219709,51.50200627,Hide Bar,1
-0.02572775,51.46066528,Hilly Fields,1
-0.28716351,51.51471619,Acton Main Line Railway Station (AML),1
-0.02718,51.509252,Spice Merchants,1
-0.13691255,51.51785635,PRS for Music,1
-0.12464762,51.55311336,Holloway Prison,1
-0.083654,51.516909,IOD City Hub,1
-0.3519585,51.65704675,Bushey Cemetery,1
-0.008497,51.543977,Modelzone,1
-0.39508079,51.5178434,The Botwell Inn (Wetherspoon),2
-0.09814739,51.5761094,Arena Shopping Park,1
-0.1832669,51.59665643,MCCC Academy,1
-0.14500202,51.49484812,Platform 13,7
-0.11254549,51.56946789,Stroud Green Road,1
-0.50679734,51.65776303,Chorleywood Common,1
-0.157244,51.537342,Primrose Hill Childrens Playground,1
-0.192132,51.51417768,Umi Hotel London,7
-0.18652678,51.53925178,"Belsize Road , Kilburn",1
-0.01835978,51.54465485,Panasonic,1
-0.081878,51.500849,EATalia,2
-0.39331913,51.65530589,Harlequin Shopping Centre,2
-0.11655807,51.51611391,Lincoln's Inn Fields,4
0.27253832,51.4388634,Cafe nero,1
-0.18489839,51.50180211,Baglioni Hotel,2
-0.13533448,51.523218,UCH Macmillan Cancer Centre,1
-0.44983864,51.45867322,Gate 5,1
-0.22552013,51.49306081,The William Morris (Wetherspoon),1
-0.08439302,51.52216909,Blueberry Bar and Kitchen,1
-0.09630603,51.51362588,Barbecoa,4
-0.05128384,51.52084062,Genesis Cinema,1
-0.09191294,51.50743405,Train from Cannon St to Orpington,2
-0.072653,51.521085,Big Chill Bar,1
-0.09763241,51.51663467,Little Britain,1
-0.41197651,51.60332814,Northwood Hills Dental Practice,1
-0.37105143,51.46785068,Halfords,3
-0.0573,51.532687,Fitness4less Gym,4
-0.00966101,51.48344283,Nando's Greenwich,1
-0.31369371,51.51173099,Ealing Fire Station,1
0.038893,51.380915,Oakley House,1
-0.150405,51.515059,St Christopher's Place,1
-0.1082759,51.56846357,The Faltering Fullback,2
-0.10930761,51.50396515,Charing Cross (CHX) to Hastings (HGS) Train,2
0.05758456,51.48132067,London 2012 Royal Artillery Barracks,11
-0.0829786,51.50493048,More London Riverside,2
-0.09278297,51.37617381,Platform 3,18
0.25915479,51.36003859,Brands Hatch,10
-0.2201128,51.50643196,The Bull,2
-0.1661253,51.4590342,The Holy Drinker,1
-0.131322,51.511097,Little Korea,1
-0.123831,51.530376,Oxford Circus,1
-0.1587975,51.49046227,Saatchi Gallery,3
-0.13526917,51.50238496,St James's Park,12
-0.30504227,51.46090592,Gelateria Danieli,1
-0.15138388,51.51774294,Diwan Restaurant,1
-0.177758,51.513226,Royal Court Apartments,2
-0.132039,51.51128387,O'Neill's,8
-0.12632404,51.50091,Westminster Abbey Organ Loft,1
0.10183811,51.46480955,Welling Railway Station (WLI),1
-0.14830883,51.51027707,Lanvin,1
-0.09550139,51.57108334,Manor Café,1
-0.12804866,51.50798789,Trafalgar Square,38
-0.13496876,51.56542649,Archway Underground Station,5
-0.16292752,51.5219405,The Winter Garden,1
-0.46245315,51.473636,Gate 30,1
-0.0761505,51.51531148,Sam's,1
-0.15902193,51.5022876,Kuwaiti Embassy,1
-0.114411,51.368276,Duppas Hill Recreation Ground,1
-0.13762683,51.50982588,Cuckoo Club,2
-0.39312836,51.65367648,Pepe Rosso,1
0.27058125,51.43905547,UNIQLO - Bluewater,1
0.17093319,51.60430348,The Batcave,2
-0.017215,51.503298,McGraw-Hill,4
-0.05442739,51.42726338,Sydenham Railway Station (SYD),1
-0.08299828,51.52535324,Hoxton Hotel Grill,3
-0.07898569,51.51164043,London Fenchurch Street Railway Station (FST),1
-0.130823,51.51332426,BKB,1
-0.14571905,51.54095705,Camden Market,11
-0.03828049,51.50852878,Thames Clipper,1
0.07085683,51.49587034,Royal Arsenal Pier,1
-0.2146353,51.47546306,Buenos Aires Argentinian Steakhouse,1
-0.32093167,51.45585878,Brocca Antica,1
0.1783681,51.45000826,Sainsbury's Garage,1
-0.13360474,51.4965187,Strutton Ground,1
-0.11644542,51.338067,The Jolly Farmers,1
-0.10449886,51.53533816,Complete Physio,1
-0.16112757,51.49076256,Lloyds  Bank,1
0.20603657,51.58194993,Gidea Park Railway Station (GDP),1
-0.51286123,51.40321892,Colossus,2
-0.13689534,51.53817209,Uswitch,1
0.01677959,51.53915926,West Ham Park,1
-0.04660499,51.55116438,Caffe Ritazza,1
-0.18166065,51.47317717,Waterside Tower,1
-0.4393,51.5366,HAYES PARK,1
-0.12861729,51.51576673,The Intrepid Fox,2
-0.073433,51.562427,Jolly Butchers,1
-0.133464,51.519893,2020 Optical Store,1
-0.16006269,51.49107711,Zara,7
-0.38088312,51.58960272,Pinner,1
-0.09285271,51.5073101,The Anchor,4
-0.18206267,51.49347744,Zack's Deli,2
-0.15183449,51.54318572,Roundhouse,37
-0.217313,51.425261,Bayee Village,1
-0.08784067,51.44667647,Tigger's Den,1
-0.46800483,51.48172862,Arora International,1
-0.132948,51.512899,Top Left Design,3
-0.01817992,51.54150172,London 2012 Megastore,20
-0.11671212,51.50687341,South Bank Queen Walk,1
-0.36060043,51.64407208,Bushey Rose Garden,1
-0.10411263,51.52096746,St Johns Garden,1
-0.04295312,51.51291835,Lavender House,1
-0.36628514,51.46908687,Pernod Ricard,5
0.07784843,51.53790078,Barking Dental Practice,1
-0.15973482,51.50196738,"The Spa at Mandarin Oriental Hyde Park, London",1
-0.103273,51.53124869,"Fitness First, Islington (Angel)",2
-0.07179,51.51971,Brick Lane Clipper,1
-0.104263,51.534291,Frederick's Bar & Restaurant,1
-0.1288013,51.43247421,Odeon Streatham,1
0.22159518,51.41412432,Hawley Clay Shooting Grounds,1
-0.36787033,51.54888371,Northolt Leisure Centre,1
-0.24142173,51.45048427,"Sports Pavilion, Roehampton playing fields",1
-0.12328086,51.57760077,The Blue Legume,1
-0.44213976,51.49279613,QPR Training Ground,1
-0.08596426,51.4777066,Bernard Myers House,1
-0.20662665,51.44539839,Southfields Underground Station,2
-0.072826,51.551069,Christibor,4
-0.13850227,51.51591936,Kiss 100,1
-0.13988831,51.51349492,Carnaby Burger Co,1
0.00840604,51.5137971,Canning Town DLR Station,6
-0.05605851,51.54726724,Hackney,1
-0.12621403,51.52142809,Russell Square,10
-0.11647732,51.52493108,Calthorpe Arms,1
-0.16233724,51.50057837,Tommy Hilfiger,1
-0.00145912,51.47793173,Greenwich Meridian,4
-0.0246526,51.42285156,Braeside,3
-0.02613302,51.41112049,Beckenham Junction Railway Station (BKJ),1
-0.01008,51.476015,Buenos Aires Cafe,1
-0.20450734,51.54061895,Paddington Old Cemetery,1
-0.13936788,51.51264787,Fornata,1
-0.14382628,51.49424293,DoubleTree by Hilton London - Victoria,1
-0.1002387,51.50511932,Europoint Building,1
-0.007789,51.542859,Magnum London,1
-0.11719108,51.5110662,Somerset House,1
-0.1227732,51.50926893,The Adelphi,1
-0.17247677,51.49712199,Garden Café,1
-0.22388508,51.49199954,Tesco Metro,13
-0.19113862,51.60334993,Twin Towers English College,2
-0.12306812,51.45714772,Karims Place,1
-0.10132502,51.53667,Wenlock and Essex,1
-0.42458096,51.48014759,Premier Inn,8
-0.2045645,51.50294394,Kyoto Garden Holland Park,1
-0.069558,51.421923,Crystal Palace National Sport Centre - Brazilian Training Camp,2
-0.132051,51.512956,Gelatol Al Naturale,1
-0.49968831,51.43514601,Incidium Ltd,3
-0.08330688,51.52616188,Red Gallery,1
-0.198205,51.3597,Sutton High School,1
-0.15006107,51.26420791,Merstham Railway Station (MHM),1
-0.18758297,51.51341986,Gold Mine,1
-0.108178,51.515715,Corney & Barrow,2
-0.16002446,51.50168526,Bubbleology,2
-0.09357691,51.52407827,The Trader (Smith & Jones),1
-0.14370406,51.51580346,Moxie,1
-0.153294,51.541282,The Landsdowne,1
-0.10247087,51.5275843,City University London,1
-0.16546011,51.51708866,Grosvenor Victoria Casino,1
-0.2152731,51.64781586,Barnet College,2
-0.08746147,51.525687,Old Street Roundabout (Silicon Roundabout),1
-0.11904011,51.53858761,Lewis Carroll Children's Library,2
-0.14492512,51.49658765,The Grosvenor Hotel,1
-0.11831412,51.36504143,Fiveways,1
0.00499544,51.50302512,Armadillo,1
-0.17029001,51.49911697,Trevor Square,1
-0.00943214,51.48349415,Zizzi Greenwich,1
-0.0990057,51.36829748,Galicia,1
-0.091488,51.5212,Sundial Court - Guildhall School of Music and Drama,1
-0.30857767,51.639374,Village Hotel Elstree Borehamwood,1
-0.31616977,51.64768654,Aldenham Country Park,1
-0.28775532,51.46736452,Richmond,1
-0.431052,51.572776,The Orchard,1
0.178824,51.452197,Crayford Tandoori,1
-0.11364,51.462082,Bukowski,1
-0.43117046,51.57185854,The White Bear,2
-0.109004,51.499566,Rich And Stu Sex Palace,2
-0.11707348,51.51045663,Casa Brasil,1
-0.162795,51.516499,Fursecroft Building,2
-0.14385227,51.51131945,Halcyon Gallery,1
-0.08650661,51.50579087,London Dungeon,3
-0.14612177,51.51254796,La Petite Maison,2
-0.08550882,51.52270313,TechHub,2
-0.120491,51.512614,Hi Sushi Izakaya,1
-0.11453032,51.51648779,Lincoln's Inn,1
-0.07899125,51.52633451,Cargo,2
-0.01058,51.480635,"ICONIC House, ICONIC Group Intl.",2
-0.15415192,51.51979918,Paddington Street Gardens,2
0.04388132,51.49421576,Hangar Arts Trust,1
-0.04551977,51.45004552,Honor Oak Park Railway Station (HPA),1
-0.308187,51.40923,Browns,1
-0.10390341,51.54608818,Highbury & Islington Railway Station (HHY),6
-0.16604277,51.4982065,Emporio Armani Caffé,1
-0.10891914,51.5040412,Platform D,1
-0.19971706,51.57394869,Sushimania,1
-0.05910591,51.39510173,South Norwood Country Park,1
0.05665026,51.43173146,The Land Of Nod,2
-0.18924952,51.46179995,Smuggler's Way,1
-0.2834022,51.41232996,Access Self Storage,1
-0.0064818,51.542643,Nike,1
-0.137362,51.51260842,The Old Coffee House,1
-0.14092863,51.53998947,Camden Coffee House,3
-0.487564,51.47272512,Giraffe,13
-0.51528619,51.40561167,The Swarm,4
-0.13269424,51.52756933,Ed's Easy Diner - Euston,1
-0.41928291,51.50567067,H&T Pawnbrokers,1
-0.447093,51.473162,Gate 21B,1
-0.06693721,51.47091165,Frank's Café & Campari Bar,2
-0.1146698,51.50657887,BFI Southbank,7
-0.10490656,51.5202932,Farringdon Railway Station (ZFD),4
-0.15844345,51.43624651,Balham,1
-0.053811,51.548182,Deeney's,1
-0.37887812,51.67215593,TopGolf Watford,1
